@relation 'data-weka.filters.unsupervised.attribute.Remove-R3,9,14'

@attribute age numeric
@attribute workclass {'?',Federal-gov,Local-gov,Never-worked,Private,Self-emp-inc,Self-emp-not-inc,State-gov,Without-pay}
@attribute education {10th,11th,12th,1st-4th,5th-6th,7th-8th,9th,Assoc-acdm,Assoc-voc,Bachelors,Doctorate,HS-grad,Masters,Preschool,Prof-school,Some-college}
@attribute education-num numeric
@attribute marital-status {Divorced,Married-AF-spouse,Married-civ-spouse,Married-spouse-absent,Never-married,Separated,Widowed}
@attribute occupation {'?',Adm-clerical,Armed-Forces,Craft-repair,Exec-managerial,Farming-fishing,Handlers-cleaners,Machine-op-inspct,Other-service,Priv-house-serv,Prof-specialty,Protective-serv,Sales,Tech-support,Transport-moving}
@attribute relationship {Husband,Not-in-family,Other-relative,Own-child,Unmarried,Wife}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute class {<=50K,>50K}

@data
35,Private,Some-college,10,Separated,Craft-repair,Husband,Male,0,0,50,<=50K
17,Private,10th,6,Never-married,Prof-specialty,Own-child,Male,0,0,20,<=50K
43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
30,Federal-gov,Some-college,10,Never-married,Other-service,Husband,Female,0,0,40,>50K
32,Private,Assoc-acdm,12,Divorced,Exec-managerial,Husband,Female,0,0,45,<=50K
56,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Male,5178,0,40,<=50K
36,Private,HS-grad,9,Divorced,Farming-fishing,Husband,Male,0,0,40,<=50K
45,Federal-gov,Some-college,10,Divorced,Adm-clerical,Husband,Female,0,0,40,<=50K
44,Local-gov,Masters,14,Divorced,Prof-specialty,Husband,Female,8614,0,45,<=50K
60,Self-emp-inc,7th-8th,4,Married-civ-spouse,Sales,Husband,Male,0,0,60,<=50K
37,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,>50K
31,Private,Assoc-voc,11,Divorced,Machine-op-inspct,Husband,Male,0,0,40,<=50K
42,Local-gov,Assoc-voc,11,Married-civ-spouse,Craft-repair,Wife,Male,0,0,40,<=50K
60,Private,11th,7,Divorced,Other-service,Husband,Female,0,0,40,<=50K
18,Local-gov,10th,6,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,<=50K
43,Private,7th-8th,4,Married-civ-spouse,Other-service,Husband,Male,0,0,25,<=50K
53,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,50,<=50K
52,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,<=50K
39,Private,Some-college,10,Divorced,Sales,Own-child,Male,0,1380,55,<=50K
28,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,<=50K
23,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,<=50K
48,Private,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,<=50K
22,Private,HS-grad,9,Never-married,Sales,Own-child,Female,0,0,40,<=50K
49,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,1902,40,>50K
56,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
18,Private,10th,6,Never-married,Other-service,Husband,Female,0,0,21,<=50K
57,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,32,<=50K
37,Private,HS-grad,9,Never-married,Adm-clerical,Other-relative,Male,0,0,40,<=50K
25,Private,Bachelors,13,Never-married,Sales,Husband,Female,0,0,40,<=50K
22,Private,5th-6th,3,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,<=50K
58,Local-gov,7th-8th,4,Married-civ-spouse,Other-service,Wife,Female,0,0,40,<=50K
42,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
44,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
53,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,60,<=50K
39,Local-gov,Bachelors,13,Never-married,Prof-specialty,Husband,Female,0,1590,40,<=50K
54,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,35,<=50K
56,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Male,0,0,55,<=50K
40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
21,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,40,<=50K
17,Private,11th,7,Never-married,Other-service,Own-child,Male,594,0,12,<=50K
28,Private,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Wife,Female,0,0,38,<=50K
58,Self-emp-not-inc,11th,7,Never-married,Other-service,Husband,Female,0,0,4,<=50K
47,State-gov,Some-college,10,Divorced,Exec-managerial,Husband,Female,0,0,40,<=50K
40,Private,Some-college,10,Divorced,Exec-managerial,Husband,Female,0,0,40,<=50K
21,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Male,0,0,40,<=50K
31,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,<=50K
35,Self-emp-inc,Some-college,10,Never-married,Exec-managerial,Husband,Male,0,0,70,<=50K
50,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,40,<=50K
64,Private,1st-4th,2,Divorced,Transport-moving,Not-in-family,Male,0,0,40,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,<=50K
25,Private,HS-grad,9,Never-married,Adm-clerical,Other-relative,Female,0,0,40,<=50K
35,Private,Some-college,10,Never-married,Sales,Not-in-family,Male,0,0,40,<=50K
62,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
55,Local-gov,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,45,>50K
55,Private,Some-college,10,Divorced,Tech-support,Husband,Female,0,0,40,<=50K
53,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
64,Private,Assoc-voc,11,Widowed,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
57,Private,10th,6,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,<=50K
39,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,25,<=50K
46,Federal-gov,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,>50K
53,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,35,<=50K
62,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Female,0,0,55,<=50K
50,Federal-gov,Some-college,10,Never-married,Adm-clerical,Husband,Male,0,0,40,<=50K
18,Private,11th,7,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,<=50K
51,State-gov,HS-grad,9,Divorced,Craft-repair,Husband,Male,0,0,38,<=50K
33,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,<=50K
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Female,0,0,60,<=50K
38,Self-emp-not-inc,Some-college,10,Divorced,Craft-repair,Not-in-family,Male,0,0,40,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
28,Private,Some-college,10,Never-married,Transport-moving,Husband,Male,0,0,20,<=50K
33,Private,Some-college,10,Never-married,Sales,Husband,Female,0,0,36,<=50K
37,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,1485,40,>50K
54,Private,Some-college,10,Divorced,Exec-managerial,Husband,Male,0,0,50,<=50K
46,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,>50K
54,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,99999,0,60,>50K
67,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Wife,Male,0,0,40,>50K
59,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,12,<=50K
39,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,<=50K
33,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,>50K
37,Private,HS-grad,9,Never-married,Tech-support,Not-in-family,Female,14084,0,35,>50K
41,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,60,<=50K
37,State-gov,Assoc-acdm,12,Divorced,Protective-serv,Not-in-family,Male,0,0,38,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Female,0,0,38,<=50K
43,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Husband,Female,0,0,40,<=50K
42,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,30,<=50K
34,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Wife,Female,0,0,30,<=50K
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Female,0,0,40,<=50K
22,Private,HS-grad,9,Never-married,Sales,Not-in-family,Female,0,0,40,<=50K
26,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,<=50K
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,40,<=50K
51,Private,Some-college,10,Divorced,Exec-managerial,Husband,Female,0,0,40,<=50K
27,Private,HS-grad,9,Married-AF-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
48,Private,Some-college,10,Widowed,Sales,Husband,Female,0,0,40,<=50K
17,Private,11th,7,Never-married,Sales,Own-child,Female,0,2704,10,<=50K
56,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,Male,3103,0,40,<=50K
31,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
32,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,Male,0,0,40,<=50K
31,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,7688,0,50,<=50K
64,Private,Some-college,10,Separated,Sales,Husband,Female,0,0,40,<=50K
52,Local-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,30,<=50K
18,Private,HS-grad,9,Never-married,Other-service,Own-child,Female,0,0,40,<=50K
33,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
28,Private,HS-grad,9,Never-married,Other-service,Husband,Female,0,0,40,<=50K
28,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,40,<=50K
23,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
26,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,<=50K
33,Private,Bachelors,13,Never-married,Adm-clerical,Husband,Male,0,0,40,<=50K
33,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,32,<=50K
54,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,7688,0,40,>50K
45,Private,Some-college,10,Never-married,Other-service,Husband,Male,0,0,24,<=50K
21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,28,<=50K
64,State-gov,9th,5,Never-married,Adm-clerical,Husband,Female,0,0,38,<=50K
68,Self-emp-not-inc,Masters,14,Married-civ-spouse,Transport-moving,Husband,Male,0,0,98,<=50K
38,State-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
30,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,<=50K
27,Private,11th,7,Never-married,Machine-op-inspct,Own-child,Male,0,0,60,<=50K
35,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Male,0,0,48,<=50K
56,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,20,<=50K
46,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
46,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,40,<=50K
22,Private,Some-college,10,Never-married,Prof-specialty,Own-child,Male,0,0,32,<=50K
68,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,48,<=50K
69,Private,Some-college,10,Divorced,Adm-clerical,Husband,Female,0,0,40,<=50K
34,Private,HS-grad,9,Divorced,Transport-moving,Husband,Male,0,0,40,<=50K
37,Self-emp-inc,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,>50K
25,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Female,0,0,40,<=50K
38,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Wife,Male,0,0,42,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
24,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,Male,0,0,28,<=50K
39,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Female,7688,0,50,<=50K
32,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
25,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,Female,0,0,50,<=50K
22,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,Male,0,0,55,<=50K
44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,35,<=50K
23,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,12,<=50K
33,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,<=50K
35,Private,12th,8,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
38,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,99999,0,40,>50K
28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,3137,0,40,<=50K
43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
58,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
22,Private,Some-college,10,Never-married,Tech-support,Own-child,Female,0,0,40,<=50K
33,Private,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,Female,0,0,25,<=50K
54,Private,HS-grad,9,Separated,Adm-clerical,Husband,Female,0,0,40,<=50K
29,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
42,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,1977,20,>50K
25,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,65,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,40,<=50K
40,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
39,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Male,0,0,70,>50K
41,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,55,<=50K
30,Private,HS-grad,9,Never-married,Machine-op-inspct,Husband,Male,4650,0,40,<=50K
55,Private,1st-4th,2,Never-married,Other-service,Not-in-family,Male,0,0,20,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,65,<=50K
48,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,1977,40,>50K
46,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,30,<=50K
36,Private,HS-grad,9,Divorced,Other-service,Husband,Male,0,0,40,<=50K
47,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,55,<=50K
42,Private,Some-college,10,Never-married,Transport-moving,Husband,Male,4650,0,50,<=50K
25,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,<=50K
30,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,Male,0,0,60,<=50K
43,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,Female,0,0,30,<=50K
37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Male,0,0,60,<=50K
46,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Female,0,0,64,<=50K
29,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Male,0,0,40,>50K
39,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,20,<=50K
24,Private,Some-college,10,Never-married,Other-service,Own-child,Male,0,0,20,<=50K
27,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,50,<=50K
38,Private,Some-college,10,Never-married,Adm-clerical,Husband,Female,0,0,40,<=50K
21,State-gov,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,40,<=50K
51,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,16,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,<=50K
22,Private,Some-college,10,Never-married,Other-service,Own-child,Male,0,0,20,<=50K
18,Private,Some-college,10,Never-married,Other-service,Other-relative,Female,0,0,25,<=50K
45,Private,HS-grad,9,Divorced,Other-service,Husband,Female,0,0,38,<=50K
36,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
56,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
28,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Female,0,0,40,<=50K
66,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
31,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,1902,50,>50K
24,Local-gov,Some-college,10,Divorced,Handlers-cleaners,Husband,Male,0,0,50,<=50K
33,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,35,<=50K
40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Other-relative,Female,0,0,30,<=50K
25,Local-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Female,0,0,46,<=50K
44,Private,HS-grad,9,Married-spouse-absent,Craft-repair,Husband,Male,0,0,40,<=50K
56,Private,10th,6,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
39,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,55,<=50K
34,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Wife,Female,0,0,5,<=50K
25,Private,HS-grad,9,Never-married,Handlers-cleaners,Husband,Female,0,0,40,<=50K
21,Private,HS-grad,9,Never-married,Other-service,Husband,Female,0,0,40,<=50K
31,Local-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Male,2407,0,30,<=50K
50,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,35,>50K
37,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,20,<=50K
33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
55,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,6,>50K
40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
47,State-gov,Masters,14,Divorced,Exec-managerial,Husband,Male,0,0,47,>50K
24,Private,Bachelors,13,Never-married,Tech-support,Husband,Female,0,0,20,<=50K
37,Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,<=50K
19,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,40,<=50K
67,Private,Masters,14,Never-married,Other-service,Husband,Female,0,0,40,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Male,0,0,40,<=50K
33,Private,11th,7,Married-civ-spouse,Transport-moving,Wife,Male,0,0,40,<=50K
25,Private,Some-college,10,Never-married,Other-service,Own-child,Male,0,0,35,<=50K
32,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,<=50K
38,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
65,State-gov,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,40,<=50K
43,Self-emp-not-inc,Prof-school,15,Divorced,Prof-specialty,Husband,Male,25236,0,50,>50K
22,Private,Some-college,10,Married-civ-spouse,Sales,Wife,Female,0,0,25,<=50K
35,State-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
29,Private,Bachelors,13,Never-married,Sales,Not-in-family,Male,0,0,55,>50K
26,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
44,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,<=50K
23,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Own-child,Female,0,0,35,<=50K
32,Private,9th,5,Married-civ-spouse,Transport-moving,Husband,Male,3942,0,50,<=50K
37,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,40,<=50K
54,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
32,Private,11th,7,Never-married,Craft-repair,Other-relative,Male,0,0,40,<=50K
51,Private,Some-college,10,Divorced,Exec-managerial,Husband,Female,0,0,40,<=50K
26,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,<=50K
30,Private,5th-6th,3,Married-civ-spouse,Other-service,Husband,Female,0,0,75,<=50K
19,Private,HS-grad,9,Never-married,Other-service,Other-relative,Male,0,0,24,<=50K
26,State-gov,Bachelors,13,Never-married,Prof-specialty,Husband,Male,0,0,20,<=50K
29,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,Female,0,0,40,<=50K
30,Self-emp-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
34,Private,1st-4th,2,Married-civ-spouse,Other-service,Husband,Female,0,0,40,<=50K
19,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,40,<=50K
30,Private,Bachelors,13,Married-civ-spouse,Other-service,Wife,Female,0,0,40,<=50K
24,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Wife,Male,0,0,40,<=50K
30,Federal-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,40,<=50K
46,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,Male,0,0,40,<=50K
54,Self-emp-not-inc,10th,6,Married-civ-spouse,Machine-op-inspct,Wife,Male,0,0,40,<=50K
45,Self-emp-inc,HS-grad,9,Married-civ-spouse,Other-service,Wife,Male,0,0,75,<=50K
44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,35,<=50K
50,Private,Masters,14,Married-civ-spouse,Tech-support,Husband,Male,0,0,15,<=50K
42,Private,Some-college,10,Separated,Machine-op-inspct,Husband,Male,0,0,40,<=50K
43,Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,42,>50K
39,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Female,5013,0,40,<=50K
49,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,40,<=50K
58,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,50,<=50K
42,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,Female,15024,0,40,<=50K
32,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,65,<=50K
30,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,40,<=50K
37,Private,Bachelors,13,Divorced,Sales,Husband,Male,0,0,40,<=50K
48,State-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,15,<=50K
23,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,55,<=50K
48,Private,5th-6th,3,Divorced,Other-service,Other-relative,Female,0,0,40,<=50K
31,Private,Some-college,10,Divorced,Craft-repair,Husband,Male,0,0,40,<=50K
57,Private,7th-8th,4,Divorced,Machine-op-inspct,Husband,Female,0,0,40,<=50K
17,Private,9th,5,Never-married,Sales,Own-child,Female,0,0,32,<=50K
62,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Female,0,0,40,<=50K
43,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Female,0,0,40,<=50K
34,Private,Bachelors,13,Never-married,Sales,Own-child,Female,0,0,20,<=50K
45,Private,Masters,14,Divorced,Prof-specialty,Not-in-family,Female,0,0,60,<=50K
26,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,<=50K
38,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,<=50K
42,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Male,0,0,55,<=50K
36,Private,Some-college,10,Married-civ-spouse,Sales,Wife,Female,0,0,25,<=50K
40,Private,11th,7,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,32,<=50K
58,Self-emp-not-inc,Some-college,10,Separated,Sales,Husband,Male,0,0,40,<=50K
33,Private,10th,6,Never-married,Other-service,Own-child,Male,0,0,40,<=50K
48,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,Female,0,0,40,<=50K
38,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,<=50K
56,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
63,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Female,0,0,40,<=50K
84,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Male,0,0,40,<=50K
37,Private,Some-college,10,Never-married,Exec-managerial,Husband,Female,0,0,40,<=50K
26,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
39,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,50,<=50K
28,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
56,State-gov,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,72,<=50K
33,Private,Assoc-voc,11,Never-married,Other-service,Husband,Female,0,0,15,<=50K
53,State-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
25,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Female,0,0,40,<=50K
51,Private,Some-college,10,Married-civ-spouse,Sales,Wife,Female,0,0,30,<=50K
33,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,56,<=50K
32,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,38,<=50K
35,Private,1st-4th,2,Married-civ-spouse,Other-service,Husband,Male,0,0,40,<=50K
41,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,Male,0,1977,54,>50K
62,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,<=50K
65,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,Male,0,0,40,<=50K
45,Private,Prof-school,15,Divorced,Prof-specialty,Husband,Female,3325,0,99,<=50K
52,Private,10th,6,Divorced,Other-service,Husband,Female,0,0,40,<=50K
59,Private,HS-grad,9,Married-spouse-absent,Priv-house-serv,Not-in-family,Female,0,0,40,<=50K
31,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,40,>50K
