@relation 'data-weka.filters.unsupervised.attribute.Remove-R3,9,14'

@attribute age numeric
@attribute workclass {'?',Federal-gov,Local-gov,Never-worked,Private,Self-emp-inc,Self-emp-not-inc,State-gov,Without-pay}
@attribute education {10th,11th,12th,1st-4th,5th-6th,7th-8th,9th,Assoc-acdm,Assoc-voc,Bachelors,Doctorate,HS-grad,Masters,Preschool,Prof-school,Some-college}
@attribute education-num numeric
@attribute marital-status {Divorced,Married-AF-spouse,Married-civ-spouse,Married-spouse-absent,Never-married,Separated,Widowed}
@attribute occupation {'?',Adm-clerical,Armed-Forces,Craft-repair,Exec-managerial,Farming-fishing,Handlers-cleaners,Machine-op-inspct,Other-service,Priv-house-serv,Prof-specialty,Protective-serv,Sales,Tech-support,Transport-moving}
@attribute relationship {Husband,Not-in-family,Other-relative,Own-child,Unmarried,Wife}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute class {<=50K,>50K}

@data
40,Private,Bachelors,13,Separated,Exec-managerial,Husband,Male,0,0,40,<=50K
25,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,38,<=50K
57,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
44,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,Female,0,0,40,<=50K
42,Local-gov,Some-college,10,Never-married,Prof-specialty,Husband,Female,0,1340,40,<=50K
31,Private,HS-grad,9,Never-married,Craft-repair,Husband,Male,0,0,40,<=50K
39,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,<=50K
42,Private,HS-grad,9,Never-married,Other-service,Own-child,Female,0,0,40,<=50K
44,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Female,0,0,40,<=50K
48,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,>50K
17,Private,11th,7,Never-married,Adm-clerical,Own-child,Female,1055,0,20,<=50K
28,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,30,>50K
31,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,35,<=50K
59,Federal-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,<=50K
26,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,1672,40,<=50K
26,Private,11th,7,Separated,Adm-clerical,Husband,Male,0,0,20,<=50K
43,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Wife,Male,0,0,50,>50K
60,?,10th,6,Married-civ-spouse,?,Wife,Female,0,0,40,<=50K
26,Private,11th,7,Never-married,Other-service,Not-in-family,Female,0,0,40,<=50K
32,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,<=50K
67,Private,HS-grad,9,Widowed,Handlers-cleaners,Other-relative,Male,0,0,32,<=50K
42,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,<=50K
35,Private,Some-college,10,Married-AF-spouse,Sales,Wife,Female,0,0,25,<=50K
51,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Female,0,0,40,<=50K
42,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Female,0,0,40,<=50K
39,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
42,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,40,<=50K
35,Private,Some-college,10,Divorced,Machine-op-inspct,Husband,Male,0,0,40,<=50K
29,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,35,<=50K
28,Private,Some-college,10,Never-married,Other-service,Husband,Male,0,0,35,<=50K
22,Private,HS-grad,9,Never-married,Adm-clerical,Husband,Female,0,0,40,<=50K
18,Never-worked,12th,8,Never-married,?,Other-relative,Female,0,0,40,<=50K
44,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,40,<=50K
24,Private,Some-college,10,Never-married,Adm-clerical,Husband,Female,0,0,28,<=50K
57,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,40,<=50K
37,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,38,<=50K
39,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
47,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
57,Private,HS-grad,9,Divorced,Adm-clerical,Husband,Female,0,0,40,<=50K
63,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,40,<=50K
74,?,HS-grad,9,Widowed,?,Other-relative,Female,0,0,8,<=50K
28,Without-pay,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,Female,0,0,40,<=50K
44,Private,Some-college,10,Divorced,Exec-managerial,Husband,Female,0,0,40,<=50K
43,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Female,0,0,40,<=50K
18,Private,Some-college,10,Never-married,Exec-managerial,Own-child,Male,0,0,40,<=50K
54,Private,Some-college,10,Never-married,Other-service,Husband,Female,0,0,40,<=50K
20,Private,Some-college,10,Never-married,Other-service,Own-child,Male,0,0,30,<=50K
18,?,12th,8,Never-married,?,Own-child,Female,0,0,25,<=50K
41,Private,Some-college,10,Never-married,Prof-specialty,Husband,Female,1471,0,35,<=50K
60,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Male,0,0,70,<=50K
37,Private,Some-college,10,Married-civ-spouse,Tech-support,Wife,Female,0,0,40,<=50K
24,Private,Bachelors,13,Never-married,Adm-clerical,Other-relative,Female,0,0,50,<=50K
59,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,48,<=50K
45,Private,Assoc-voc,11,Married-AF-spouse,Prof-specialty,Wife,Female,0,0,20,<=50K
57,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,>50K
23,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,50,<=50K
37,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,Female,0,0,40,<=50K
38,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,Male,0,0,40,>50K
64,?,9th,5,Widowed,?,Husband,Female,0,0,15,<=50K
57,Private,HS-grad,9,Divorced,Craft-repair,Husband,Male,0,0,40,<=50K
26,Private,Assoc-voc,11,Never-married,Prof-specialty,Own-child,Male,0,0,43,<=50K
61,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,60,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,38,<=50K
41,Private,Some-college,10,Married-civ-spouse,Sales,Wife,Female,0,0,40,>50K
25,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
25,Private,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,Female,0,0,60,<=50K
27,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,48,<=50K
34,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,75,<=50K
52,?,HS-grad,9,Married-civ-spouse,?,Wife,Female,0,0,22,<=50K
43,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,35,>50K
61,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,9386,0,35,<=50K
26,Private,HS-grad,9,Never-married,Craft-repair,Husband,Male,0,0,40,<=50K
34,Self-emp-not-inc,Some-college,10,Never-married,Farming-fishing,Husband,Male,0,0,60,<=50K
41,State-gov,HS-grad,9,Divorced,Exec-managerial,Husband,Female,0,0,50,<=50K
33,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,Male,0,0,45,<=50K
49,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
40,Self-emp-not-inc,Masters,14,Divorced,Exec-managerial,Husband,Male,0,0,50,>50K
25,Federal-gov,Some-college,10,Never-married,Exec-managerial,Husband,Male,0,0,40,<=50K
45,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,35,<=50K
24,Local-gov,Bachelors,13,Never-married,Prof-specialty,Husband,Male,0,0,40,<=50K
39,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,Male,0,0,40,<=50K
38,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
67,Self-emp-not-inc,Some-college,10,Widowed,Other-service,Husband,Female,2346,0,35,<=50K
23,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,<=50K
31,Self-emp-not-inc,10th,6,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,40,<=50K
17,Private,11th,7,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,<=50K
53,?,11th,7,Married-civ-spouse,?,Wife,Female,0,0,8,<=50K
35,Private,HS-grad,9,Never-married,Craft-repair,Husband,Male,0,0,40,<=50K
17,Self-emp-not-inc,10th,6,Never-married,Adm-clerical,Own-child,Male,0,0,10,<=50K
22,Private,Assoc-acdm,12,Never-married,Sales,Own-child,Male,0,0,20,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,40,<=50K
65,?,11th,7,Divorced,?,Husband,Female,0,0,49,<=50K
56,Federal-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,Male,0,0,40,<=50K
50,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,35,>50K
38,Private,HS-grad,9,Divorced,Machine-op-inspct,Husband,Male,2174,0,38,<=50K
20,Private,12th,8,Never-married,Sales,Not-in-family,Female,0,0,55,<=50K
48,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,<=50K
23,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Female,0,0,45,<=50K
44,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,Female,0,0,42,<=50K
18,Private,10th,6,Never-married,Adm-clerical,Own-child,Male,0,0,40,<=50K
64,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,35,<=50K
38,Private,Some-college,10,Divorced,Sales,Husband,Male,1506,0,56,<=50K
37,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Male,0,0,55,<=50K
20,State-gov,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,40,<=50K
28,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
51,Local-gov,10th,6,Married-spouse-absent,Prof-specialty,Husband,Female,0,0,40,<=50K
22,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,<=50K
36,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,20,<=50K
43,Local-gov,Bachelors,13,Divorced,Prof-specialty,Husband,Female,0,0,40,<=50K
43,?,HS-grad,9,Married-civ-spouse,?,Wife,Female,0,0,22,<=50K
31,Private,Some-college,10,Never-married,Adm-clerical,Husband,Female,0,0,40,<=50K
30,Private,Assoc-voc,11,Never-married,Prof-specialty,Husband,Male,0,0,43,<=50K
36,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
18,Private,11th,7,Never-married,Other-service,Own-child,Female,0,0,22,<=50K
32,Private,HS-grad,9,Separated,Exec-managerial,Husband,Male,0,0,40,<=50K
28,Private,Assoc-acdm,12,Never-married,Prof-specialty,Husband,Male,0,0,40,<=50K
24,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,Female,0,0,20,<=50K
47,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,55,<=50K
46,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,55,<=50K
41,Local-gov,Bachelors,13,Never-married,Prof-specialty,Husband,Female,0,0,40,<=50K
21,Private,Assoc-voc,11,Never-married,Adm-clerical,Other-relative,Female,0,0,40,<=50K
31,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,Male,0,0,40,<=50K
23,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,40,<=50K
49,Private,Bachelors,13,Married-civ-spouse,Other-service,Wife,Female,0,0,40,<=50K
30,State-gov,Some-college,10,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,<=50K
50,Federal-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Male,0,0,60,>50K
46,Self-emp-not-inc,HS-grad,9,Widowed,Other-service,Other-relative,Female,0,0,40,<=50K
18,Private,HS-grad,9,Never-married,Sales,Own-child,Female,0,1602,40,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,Male,0,0,40,<=50K
31,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
43,Local-gov,HS-grad,9,Divorced,Adm-clerical,Husband,Female,0,0,40,<=50K
21,?,Some-college,10,Never-married,?,Own-child,Male,0,0,40,<=50K
26,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,35,<=50K
56,Private,Some-college,10,Divorced,Adm-clerical,Own-child,Female,0,0,55,<=50K
20,Private,Some-college,10,Never-married,Sales,Own-child,Male,0,0,20,<=50K
56,State-gov,5th-6th,3,Married-civ-spouse,Other-service,Wife,Female,0,0,15,<=50K
43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
60,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,55,<=50K
30,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Exec-managerial,Wife,Male,0,0,40,<=50K
32,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Male,4064,0,50,<=50K
25,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,<=50K
41,Federal-gov,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,3411,0,50,<=50K
61,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
54,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,1977,70,>50K
24,Private,Some-college,10,Never-married,Exec-managerial,Own-child,Male,0,0,40,<=50K
25,Private,10th,6,Married-civ-spouse,Sales,Wife,Male,0,0,60,<=50K
46,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,5178,0,50,<=50K
39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,Male,0,0,40,<=50K
38,Private,HS-grad,9,Married-AF-spouse,Sales,Husband,Male,0,0,40,>50K
57,Private,1st-4th,2,Married-spouse-absent,Handlers-cleaners,Husband,Male,0,0,40,<=50K
38,Private,10th,6,Divorced,Priv-house-serv,Husband,Female,0,0,40,<=50K
35,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,75,<=50K
51,Private,Some-college,10,Married-civ-spouse,Craft-repair,Wife,Male,0,0,50,<=50K
46,Private,Bachelors,13,Divorced,Prof-specialty,Husband,Female,0,0,40,<=50K
27,Private,Masters,14,Never-married,Prof-specialty,Husband,Female,0,0,40,<=50K
56,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,64,<=50K
48,Self-emp-inc,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
38,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,48,>50K
49,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,20,<=50K
41,?,Bachelors,13,Married-civ-spouse,?,Wife,Female,0,0,40,<=50K
30,Private,11th,7,Separated,Machine-op-inspct,Other-relative,Female,0,0,40,<=50K
35,Private,HS-grad,9,Divorced,Other-service,Husband,Female,0,0,40,<=50K
40,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
47,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,65,<=50K
34,Private,11th,7,Divorced,Other-service,Husband,Female,0,0,40,<=50K
68,Private,11th,7,Divorced,Other-service,Husband,Female,0,0,40,<=50K
69,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,1173,0,50,<=50K
18,Private,11th,7,Never-married,Craft-repair,Own-child,Male,0,0,40,<=50K
43,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
32,Private,Prof-school,15,Never-married,Sales,Husband,Female,13550,0,50,>50K
44,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,<=50K
62,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,64,<=50K
51,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,<=50K
46,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,>50K
29,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Female,0,0,38,<=50K
52,?,Assoc-voc,11,Divorced,?,Husband,Female,0,0,15,<=50K
42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
19,Private,Assoc-voc,11,Never-married,Other-service,Own-child,Female,0,0,15,<=50K
52,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,2407,0,38,<=50K
44,Private,9th,5,Married-civ-spouse,Other-service,Wife,Female,0,0,34,<=50K
34,Private,Masters,14,Never-married,Prof-specialty,Husband,Male,4865,0,50,<=50K
37,Local-gov,HS-grad,9,Never-married,Exec-managerial,Own-child,Female,0,0,40,<=50K
42,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
32,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,>50K
43,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,20,>50K
50,?,HS-grad,9,Married-civ-spouse,?,Wife,Female,0,0,22,<=50K
32,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
36,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,55,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,Female,0,0,40,<=50K
44,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,7298,0,60,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,Male,0,0,40,<=50K
56,Self-emp-not-inc,Bachelors,13,Divorced,Exec-managerial,Own-child,Male,0,0,40,<=50K
20,Private,Some-college,10,Never-married,Other-service,Not-in-family,Female,0,0,40,<=50K
56,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Other-service,Husband,Female,0,0,20,<=50K
21,Private,Some-college,10,Never-married,Transport-moving,Own-child,Male,0,0,50,<=50K
36,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,<=50K
56,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,40,<=50K
46,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,<=50K
31,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Other-service,Wife,Female,0,0,15,<=50K
22,Private,Some-college,10,Never-married,Handlers-cleaners,Husband,Male,0,0,40,<=50K
85,?,Some-college,10,Widowed,?,Husband,Female,0,0,12,<=50K
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,>50K
63,?,Assoc-voc,11,Married-civ-spouse,?,Wife,Male,0,0,15,<=50K
40,Without-pay,HS-grad,9,Never-married,Farming-fishing,Own-child,Male,0,0,20,<=50K
46,Self-emp-inc,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
45,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,70,>50K
31,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,<=50K
18,State-gov,11th,7,Never-married,Adm-clerical,Own-child,Female,0,0,5,<=50K
47,Private,Assoc-acdm,12,Never-married,Exec-managerial,Husband,Female,0,0,60,<=50K
51,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,38,<=50K
20,Private,Some-college,10,Never-married,Sales,Not-in-family,Female,0,0,25,<=50K
26,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,65,<=50K
34,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Wife,Female,0,0,45,<=50K
43,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,11,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
37,Private,HS-grad,9,Never-married,Transport-moving,Husband,Male,0,0,45,<=50K
53,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,15,<=50K
42,Private,Masters,14,Married-civ-spouse,Sales,Husband,Male,0,0,40,>50K
30,Private,Some-college,10,Never-married,Sales,Husband,Female,0,0,40,<=50K
27,Private,Some-college,10,Never-married,Exec-managerial,Husband,Male,0,0,50,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Sales,Own-child,Female,0,0,35,<=50K
31,Private,Some-college,10,Never-married,Other-service,Not-in-family,Female,0,0,40,<=50K
33,Private,Some-college,10,Married-civ-spouse,Sales,Wife,Female,0,0,25,<=50K
53,Self-emp-not-inc,HS-grad,9,Married-spouse-absent,Farming-fishing,Husband,Male,0,0,50,<=50K
77,Self-emp-not-inc,9th,5,Widowed,Other-service,Husband,Female,0,0,30,<=50K
38,Private,HS-grad,9,Divorced,Machine-op-inspct,Own-child,Female,0,0,40,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
73,?,10th,6,Married-civ-spouse,?,Wife,Female,0,0,40,<=50K
65,Private,Bachelors,13,Divorced,Prof-specialty,Husband,Female,0,0,40,<=50K
74,?,Bachelors,13,Married-civ-spouse,?,Wife,Female,0,0,30,<=50K
56,?,7th-8th,4,Widowed,?,Husband,Female,0,0,40,<=50K
35,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,35,<=50K
62,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,<=50K
22,Private,Some-college,10,Never-married,Tech-support,Not-in-family,Female,0,0,40,<=50K
57,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
85,?,Preschool,1,Widowed,?,Husband,Female,0,0,30,<=50K
73,?,Masters,14,Married-spouse-absent,?,Husband,Male,0,0,6,>50K
38,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,<=50K
38,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,<=50K
32,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,32,<=50K
27,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Male,0,0,40,>50K
50,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,Male,3103,0,40,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,Male,0,0,45,<=50K
21,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Male,0,0,40,<=50K
35,Private,Bachelors,13,Divorced,Sales,Husband,Female,0,0,43,>50K
41,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,35,>50K
45,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Female,0,0,45,<=50K
31,Private,9th,5,Separated,Craft-repair,Husband,Male,0,0,40,<=50K
29,?,Some-college,10,Married-civ-spouse,?,Wife,Female,0,0,20,<=50K
19,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,Male,0,0,40,<=50K
37,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,<=50K
30,Local-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
48,Private,Masters,14,Divorced,Other-service,Husband,Female,0,0,40,<=50K
53,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
57,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
22,?,Some-college,10,Never-married,?,Husband,Female,0,0,35,<=50K
39,Private,Bachelors,13,Widowed,Prof-specialty,Husband,Female,0,0,50,>50K
34,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,40,<=50K
53,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Wife,Male,0,0,45,<=50K
71,Self-emp-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,35,>50K
19,?,HS-grad,9,Married-civ-spouse,?,Other-relative,Female,0,0,35,<=50K
34,?,Assoc-voc,11,Married-civ-spouse,?,Wife,Female,0,0,8,<=50K
44,Private,Some-college,10,Married-civ-spouse,Tech-support,Wife,Female,0,0,40,<=50K
50,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,<=50K
20,Local-gov,Some-college,10,Never-married,Exec-managerial,Husband,Female,0,0,40,<=50K
48,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,20,<=50K
46,Private,10th,6,Married-civ-spouse,Handlers-cleaners,Wife,Female,0,0,40,<=50K
32,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Female,0,0,55,<=50K
19,Private,HS-grad,9,Never-married,Sales,Husband,Female,0,0,20,<=50K
30,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Female,0,0,40,<=50K
32,?,HS-grad,9,Married-civ-spouse,?,Wife,Female,0,0,22,<=50K
37,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,<=50K
36,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,<=50K
53,State-gov,HS-grad,9,Divorced,Adm-clerical,Husband,Female,0,0,35,<=50K
49,Federal-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
44,Private,9th,5,Never-married,Handlers-cleaners,Husband,Female,0,0,24,<=50K
37,Local-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
25,Private,Bachelors,13,Never-married,Sales,Husband,Female,6849,0,40,<=50K
56,Private,Bachelors,13,Divorced,Exec-managerial,Husband,Male,0,0,40,>50K
24,Local-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,<=50K
46,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,55,<=50K
30,Private,Some-college,10,Married-civ-spouse,Tech-support,Wife,Female,0,0,40,<=50K
